date,close
1998-11-24,214.5
1998-11-23,218.0
1998-11-20,180.63
1998-11-19,153.25
1998-11-18,164.0
1998-11-17,148.5
1998-11-16,126.25
1998-11-13,127.75
1998-11-12,131.0
1998-11-11,126.63
1998-11-10,131.75
1998-11-09,126.87
1998-11-06,124.56
1998-11-05,128.5
1998-11-04,129.81
1998-11-03,126.06
1998-11-02,131.0
1998-10-30,126.44
1998-10-29,126.5
1998-10-28,117.06
1998-10-27,116.31
1998-10-26,121.44
1998-10-23,116.13
1998-10-22,114.69
1998-10-21,110.0
1998-10-20,106.75
1998-10-19,105.75
1998-10-16,99.44
1998-10-15,97.06
1998-10-14,93.5
1998-10-13,91.38
1998-10-12,93.19
1998-10-09,91.19
1998-10-08,86.19
1998-10-07,93.44
1998-10-06,108.31
1998-10-05,104.7
1998-10-02,110.25
1998-10-01,102.63
1998-09-30,111.63
1998-09-29,113.13
1998-09-28,115.62
1998-09-25,109.25
1998-09-24,102.12
1998-09-23,105.12
1998-09-22,88.19
1998-09-21,85.5
1998-09-18,79.69
1998-09-17,77.0
1998-09-16,84.5
1998-09-15,73.0
1998-09-14,73.69
1998-09-11,76.06
1998-09-10,79.62
1998-09-09,84.5
1998-09-08,92.25
1998-09-04,86.25
1998-09-03,85.87
1998-09-02,87.87
1998-09-01,79.95
1998-08-31,83.75
1998-08-28,105.89
1998-08-27,119.0
1998-08-26,127.25
1998-08-25,131.62
1998-08-24,134.75
1998-08-21,129.69
1998-08-20,129.12
1998-08-19,128.75
1998-08-18,128.69
1998-08-17,119.69
1998-08-14,122.75
1998-08-13,127.5
1998-08-12,130.38
1998-08-11,124.0
1998-08-10,121.62
1998-08-07,116.0
1998-08-06,109.5
1998-08-05,106.19
1998-08-04,109.88
1998-08-03,108.25
1998-07-31,110.88
1998-07-30,113.75
1998-07-29,107.81
1998-07-28,118.94
1998-07-27,125.56
1998-07-24,124.25
1998-07-23,127.62
1998-07-22,134.0
1998-07-21,132.06
1998-07-20,137.5
1998-07-17,119.81
1998-07-16,113.37
1998-07-15,112.5
1998-07-14,115.0
1998-07-13,107.63
1998-07-10,99.5
1998-07-09,105.5
1998-07-08,107.13
1998-07-07,122.13
1998-07-06,139.5
1998-07-02,124.0
1998-07-01,114.12
1998-06-30,99.75
1998-06-29,98.75
1998-06-26,94.25
1998-06-25,99.06
1998-06-24,99.81
1998-06-23,92.69
1998-06-22,81.37
1998-06-19,75.81
1998-06-18,72.12
1998-06-17,79.0
1998-06-16,73.62
1998-06-15,65.75
1998-06-12,61.0
1998-06-11,62.5
1998-06-10,54.12
1998-06-09,51.25
1998-06-08,46.25
1998-06-05,44.25
1998-06-04,43.88
1998-06-03,42.25
1998-06-02,43.69
1998-06-01,85.62
1998-05-29,88.13
1998-05-28,85.94
1998-05-27,86.62
1998-05-26,81.88
1998-05-22,86.0
1998-05-21,88.75
1998-05-20,88.63
1998-05-19,90.38
1998-05-18,88.06
1998-05-15,89.62
1998-05-14,91.56
1998-05-13,92.87
1998-05-12,91.37
1998-05-11,86.87
1998-05-08,92.37
1998-05-07,91.0
1998-05-06,90.38
1998-05-05,93.72
1998-05-04,95.25
1998-05-01,94.5
1998-04-30,91.75
1998-04-29,95.5
1998-04-28,95.62
1998-04-27,82.75
1998-04-24,84.88
1998-04-23,81.0
1998-04-22,87.25
1998-04-21,93.06
1998-04-20,94.25
1998-04-17,94.88
1998-04-16,98.5
1998-04-15,96.13
1998-04-14,97.19
1998-04-13,94.31
1998-04-09,95.25
1998-04-08,88.63
1998-04-07,86.0
1998-04-06,88.63
1998-04-03,93.0
1998-04-02,95.06
1998-04-01,90.12
1998-03-31,85.53
1998-03-30,85.88
1998-03-27,85.0
1998-03-26,82.75
1998-03-25,81.69
1998-03-24,84.25
1998-03-23,83.81
1998-03-20,84.0
1998-03-19,84.0
1998-03-18,85.31
1998-03-17,79.88
1998-03-16,79.0
1998-03-13,78.69
1998-03-12,78.5
1998-03-11,79.63
1998-03-10,83.11
1998-03-09,83.5
1998-03-06,76.75
1998-03-05,75.0
1998-03-04,73.44
1998-03-03,71.75
1998-03-02,76.25
1998-02-27,77.0
1998-02-26,72.75
1998-02-25,65.87
1998-02-24,64.87
1998-02-23,64.87
1998-02-20,63.25
1998-02-19,62.75
1998-02-18,60.87
1998-02-17,61.75
1998-02-13,62.25
1998-02-12,63.12
1998-02-11,63.5
1998-02-10,63.62
1998-02-09,58.25
1998-02-06,58.88
1998-02-05,59.25
1998-02-04,60.75
1998-02-03,61.81
1998-02-02,62.38
1998-01-30,59.0
1998-01-29,59.5
1998-01-28,57.25
1998-01-27,57.0
1998-01-26,57.75
1998-01-23,59.25
1998-01-22,61.63
1998-01-21,60.87
1998-01-20,59.44
1998-01-16,57.5
1998-01-15,59.44
1998-01-14,58.5
1998-01-13,55.75
1998-01-12,51.63
1998-01-09,51.13
1998-01-08,55.37
1998-01-07,57.38
1998-01-06,58.06
1998-01-05,57.0
1998-01-02,59.5
1997-12-31,60.25
1997-12-30,58.19
1997-12-29,57.0
1997-12-26,54.25
1997-12-24,55.25
1997-12-23,55.5
1997-12-22,56.37
1997-12-19,54.0
1997-12-18,51.5
1997-12-17,52.69
1997-12-16,53.5
1997-12-15,55.0
1997-12-12,54.5
1997-12-11,56.25
1997-12-10,54.12
1997-12-09,56.25
1997-12-08,56.5
1997-12-05,55.12
1997-12-04,54.0
1997-12-03,52.37
1997-12-02,50.81
1997-12-01,51.25
1997-11-28,49.5
1997-11-26,51.13
1997-11-25,50.44
1997-11-24,50.75
1997-11-21,53.88
1997-11-20,55.0
1997-11-19,54.12
1997-11-18,53.0
1997-11-17,52.5
1997-11-14,50.0
1997-11-13,46.31
1997-11-12,45.25
1997-11-11,47.37
1997-11-10,50.5
1997-11-07,53.75
1997-11-06,55.94
1997-11-05,58.5
1997-11-04,59.5
1997-11-03,60.87
1997-10-31,61.0
1997-10-30,61.5
1997-10-29,64.69
1997-10-28,59.38
1997-10-27,51.25
1997-10-24,60.31
1997-10-23,54.0
1997-10-22,54.25
1997-10-21,53.12
1997-10-20,45.88
1997-10-17,43.5
1997-10-16,43.5
1997-10-15,47.06
1997-10-14,47.75
1997-10-13,48.0
1997-10-10,46.81
1997-10-09,45.0
1997-10-08,48.06
1997-10-07,48.69
1997-10-06,49.5
1997-10-03,48.19
1997-10-02,48.13
1997-10-01,48.25
1997-09-30,52.06
1997-09-29,48.5
1997-09-26,50.0
1997-09-25,48.94
1997-09-24,52.5
1997-09-23,55.5
1997-09-22,54.0
1997-09-19,47.37
1997-09-18,39.5
1997-09-17,40.88
1997-09-16,40.25
1997-09-15,37.12
1997-09-12,44.25
1997-09-11,37.87
1997-09-10,39.62
1997-09-09,38.87
1997-09-08,36.0
1997-09-05,30.0
1997-09-04,30.62
1997-09-03,28.0
1997-09-02,28.25
1997-08-29,28.06
1997-08-28,28.5
1997-08-27,27.81
1997-08-26,28.12
1997-08-25,26.62
1997-08-22,25.5
1997-08-21,25.37
1997-08-20,26.0
1997-08-19,26.0
1997-08-18,24.5
1997-08-15,25.37
1997-08-14,25.88
1997-08-13,26.38
1997-08-12,26.38
1997-08-11,27.94
1997-08-08,27.5
1997-08-07,26.12
1997-08-06,27.0
1997-08-05,26.5
1997-08-04,27.75
1997-08-01,29.0
1997-07-31,28.75
1997-07-30,29.37
1997-07-29,29.75
1997-07-28,27.88
1997-07-25,26.75
1997-07-24,27.12
1997-07-23,27.5
1997-07-22,25.63
1997-07-21,26.19
1997-07-18,25.88
1997-07-17,26.62
1997-07-16,28.0
1997-07-15,29.25
1997-07-14,25.63
1997-07-11,27.5
1997-07-10,30.75
1997-07-09,27.88
1997-07-08,27.62
1997-07-07,24.0
1997-07-03,22.94
1997-07-02,19.06
1997-07-01,18.19
1997-06-30,18.5
1997-06-27,17.88
1997-06-26,18.12
1997-06-25,18.12
1997-06-24,18.12
1997-06-23,18.0
1997-06-20,18.31
1997-06-19,18.12
1997-06-18,18.12
1997-06-17,18.06
1997-06-16,18.88
1997-06-13,19.0
1997-06-12,19.25
1997-06-11,18.5
1997-06-10,19.0
1997-06-09,20.25
1997-06-06,19.87
1997-06-05,18.5
1997-06-04,17.0
1997-06-03,17.75
1997-06-02,18.12
1997-05-30,18.0
1997-05-29,18.06
1997-05-28,18.38
1997-05-27,19.0
1997-05-23,18.0
1997-05-22,16.75
1997-05-21,17.12
1997-05-20,19.63
1997-05-19,20.5
1997-05-16,20.75
